,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,AlephAlpha_luminous-base,0.9924242424242424,100,0,0.4444444444444444,imdb
1,AlephAlpha_luminous-extended,0.9848484848484848,100,0,0.3888888888888889,imdb
2,AlephAlpha_luminous-supreme,1.0,100,0,0.5555555555555556,imdb
3,ai21_j1-grande,1.0,100,0,0.5555555555555556,imdb
4,ai21_j1-grande-v2-beta,1.0,100,0,0.5555555555555556,imdb
5,ai21_j1-jumbo,1.0,100,0,0.5555555555555556,imdb
6,ai21_j1-large,1.0,100,0,0.5555555555555556,imdb
7,anthropic_stanford-online-all-v4-s3,1.0,100,0,0.5555555555555556,imdb
8,cohere_command-medium-beta,1.0,100,0,0.5555555555555556,imdb
9,cohere_command-xlarge-beta,1.0,100,0,0.5555555555555556,imdb
10,cohere_large-20220720,1.0,100,0,0.5555555555555556,imdb
11,cohere_medium-20220720,0.9621212121212122,100,0,0.3333333333333333,imdb
12,cohere_medium-20221108,0.9621212121212122,100,0,0.3333333333333333,imdb
13,cohere_small-20220720,0.0833333333333333,100,0,0.1111111111111111,imdb
14,cohere_xlarge-20220609,1.0,100,0,0.5555555555555556,imdb
15,cohere_xlarge-20221108,1.0,100,0,0.5555555555555556,imdb
16,microsoft_TNLGv2_530B,1.0,100,0,0.5555555555555556,imdb
17,microsoft_TNLGv2_7B,0.9924242424242424,100,0,0.4444444444444444,imdb
18,openai_ada,0.5909090909090909,100,0,0.19444444444444445,imdb
19,openai_babbage,0.0303030303030303,100,0,0.08333333333333333,imdb
20,openai_curie,0.946969696969697,100,0,0.3055555555555556,imdb
21,openai_davinci,0.9924242424242424,100,0,0.4444444444444444,imdb
22,openai_text-ada-001,0.303030303030303,100,0,0.1388888888888889,imdb
23,openai_text-babbage-001,0.8863636363636364,100,0,0.25,imdb
24,openai_text-curie-001,0.9318181818181818,100,0,0.2777777777777778,imdb
25,openai_text-davinci-002,1.0,100,0,0.5555555555555556,imdb
26,openai_text-davinci-003,0.8636363636363636,100,0,0.2222222222222222,imdb
27,together_bloom,0.9848484848484848,100,0,0.3888888888888889,imdb
28,together_glm,1.0,100,0,0.5555555555555556,imdb
29,together_gpt-j-6b,1.0,100,0,0.5555555555555556,imdb
30,together_gpt-neox-20b,1.0,100,0,0.5555555555555556,imdb
31,together_opt-175b,1.0,100,0,0.5555555555555556,imdb
32,together_opt-66b,0.9924242424242424,100,0,0.4444444444444444,imdb
33,together_t0pp,0.0,100,0,0.0,imdb
34,together_t5-11b,0.0,100,0,0.0,imdb
35,together_ul2,0.0,100,0,0.0,imdb
36,together_yalm,0.4848484848484848,100,0,0.16666666666666666,imdb
0,AlephAlpha_luminous-base,0.9924242424242424,100,1,0.4444444444444444,imdb
1,AlephAlpha_luminous-extended,0.9848484848484848,100,1,0.3888888888888889,imdb
2,AlephAlpha_luminous-supreme,1.0,100,1,0.5555555555555556,imdb
3,ai21_j1-grande,1.0,100,1,0.5555555555555556,imdb
4,ai21_j1-grande-v2-beta,1.0,100,1,0.5555555555555556,imdb
5,ai21_j1-jumbo,1.0,100,1,0.5555555555555556,imdb
6,ai21_j1-large,1.0,100,1,0.5555555555555556,imdb
7,anthropic_stanford-online-all-v4-s3,1.0,100,1,0.5555555555555556,imdb
8,cohere_command-medium-beta,1.0,100,1,0.5555555555555556,imdb
9,cohere_command-xlarge-beta,1.0,100,1,0.5555555555555556,imdb
10,cohere_large-20220720,1.0,100,1,0.5555555555555556,imdb
11,cohere_medium-20220720,0.9621212121212122,100,1,0.3333333333333333,imdb
12,cohere_medium-20221108,0.9621212121212122,100,1,0.3333333333333333,imdb
13,cohere_small-20220720,0.0833333333333333,100,1,0.1111111111111111,imdb
14,cohere_xlarge-20220609,1.0,100,1,0.5555555555555556,imdb
15,cohere_xlarge-20221108,1.0,100,1,0.5555555555555556,imdb
16,microsoft_TNLGv2_530B,1.0,100,1,0.5555555555555556,imdb
17,microsoft_TNLGv2_7B,0.9924242424242424,100,1,0.4444444444444444,imdb
18,openai_ada,0.5909090909090909,100,1,0.19444444444444445,imdb
19,openai_babbage,0.0303030303030303,100,1,0.08333333333333333,imdb
20,openai_curie,0.946969696969697,100,1,0.3055555555555556,imdb
21,openai_davinci,0.9924242424242424,100,1,0.4444444444444444,imdb
22,openai_text-ada-001,0.303030303030303,100,1,0.1388888888888889,imdb
23,openai_text-babbage-001,0.8863636363636364,100,1,0.25,imdb
24,openai_text-curie-001,0.9318181818181818,100,1,0.2777777777777778,imdb
25,openai_text-davinci-002,1.0,100,1,0.5555555555555556,imdb
26,openai_text-davinci-003,0.8636363636363636,100,1,0.2222222222222222,imdb
27,together_bloom,0.9848484848484848,100,1,0.3888888888888889,imdb
28,together_glm,1.0,100,1,0.5555555555555556,imdb
29,together_gpt-j-6b,1.0,100,1,0.5555555555555556,imdb
30,together_gpt-neox-20b,1.0,100,1,0.5555555555555556,imdb
31,together_opt-175b,1.0,100,1,0.5555555555555556,imdb
32,together_opt-66b,0.9924242424242424,100,1,0.4444444444444444,imdb
33,together_t0pp,0.0,100,1,0.0,imdb
34,together_t5-11b,0.0,100,1,0.0,imdb
35,together_ul2,0.0,100,1,0.0,imdb
36,together_yalm,0.4848484848484848,100,1,0.16666666666666666,imdb
0,AlephAlpha_luminous-base,0.9924242424242424,100,2,0.4444444444444444,imdb
1,AlephAlpha_luminous-extended,0.9848484848484848,100,2,0.3888888888888889,imdb
2,AlephAlpha_luminous-supreme,1.0,100,2,0.5555555555555556,imdb
3,ai21_j1-grande,1.0,100,2,0.5555555555555556,imdb
4,ai21_j1-grande-v2-beta,1.0,100,2,0.5555555555555556,imdb
5,ai21_j1-jumbo,1.0,100,2,0.5555555555555556,imdb
6,ai21_j1-large,1.0,100,2,0.5555555555555556,imdb
7,anthropic_stanford-online-all-v4-s3,1.0,100,2,0.5555555555555556,imdb
8,cohere_command-medium-beta,1.0,100,2,0.5555555555555556,imdb
9,cohere_command-xlarge-beta,1.0,100,2,0.5555555555555556,imdb
10,cohere_large-20220720,1.0,100,2,0.5555555555555556,imdb
11,cohere_medium-20220720,0.9621212121212122,100,2,0.3333333333333333,imdb
12,cohere_medium-20221108,0.9621212121212122,100,2,0.3333333333333333,imdb
13,cohere_small-20220720,0.0833333333333333,100,2,0.1111111111111111,imdb
14,cohere_xlarge-20220609,1.0,100,2,0.5555555555555556,imdb
15,cohere_xlarge-20221108,1.0,100,2,0.5555555555555556,imdb
16,microsoft_TNLGv2_530B,1.0,100,2,0.5555555555555556,imdb
17,microsoft_TNLGv2_7B,0.9924242424242424,100,2,0.4444444444444444,imdb
18,openai_ada,0.5909090909090909,100,2,0.19444444444444445,imdb
19,openai_babbage,0.0303030303030303,100,2,0.08333333333333333,imdb
20,openai_curie,0.946969696969697,100,2,0.3055555555555556,imdb
21,openai_davinci,0.9924242424242424,100,2,0.4444444444444444,imdb
22,openai_text-ada-001,0.303030303030303,100,2,0.1388888888888889,imdb
23,openai_text-babbage-001,0.8863636363636364,100,2,0.25,imdb
24,openai_text-curie-001,0.9318181818181818,100,2,0.2777777777777778,imdb
25,openai_text-davinci-002,1.0,100,2,0.5555555555555556,imdb
26,openai_text-davinci-003,0.8636363636363636,100,2,0.2222222222222222,imdb
27,together_bloom,0.9848484848484848,100,2,0.3888888888888889,imdb
28,together_glm,1.0,100,2,0.5555555555555556,imdb
29,together_gpt-j-6b,1.0,100,2,0.5555555555555556,imdb
30,together_gpt-neox-20b,1.0,100,2,0.5555555555555556,imdb
31,together_opt-175b,1.0,100,2,0.5555555555555556,imdb
32,together_opt-66b,0.9924242424242424,100,2,0.4444444444444444,imdb
33,together_t0pp,0.0,100,2,0.0,imdb
34,together_t5-11b,0.0,100,2,0.0,imdb
35,together_ul2,0.0,100,2,0.0,imdb
36,together_yalm,0.4848484848484848,100,2,0.16666666666666666,imdb
0,AlephAlpha_luminous-base,0.9924242424242424,100,3,0.4444444444444444,imdb
1,AlephAlpha_luminous-extended,0.9848484848484848,100,3,0.3888888888888889,imdb
2,AlephAlpha_luminous-supreme,1.0,100,3,0.5555555555555556,imdb
3,ai21_j1-grande,1.0,100,3,0.5555555555555556,imdb
4,ai21_j1-grande-v2-beta,1.0,100,3,0.5555555555555556,imdb
5,ai21_j1-jumbo,1.0,100,3,0.5555555555555556,imdb
6,ai21_j1-large,1.0,100,3,0.5555555555555556,imdb
7,anthropic_stanford-online-all-v4-s3,1.0,100,3,0.5555555555555556,imdb
8,cohere_command-medium-beta,1.0,100,3,0.5555555555555556,imdb
9,cohere_command-xlarge-beta,1.0,100,3,0.5555555555555556,imdb
10,cohere_large-20220720,1.0,100,3,0.5555555555555556,imdb
11,cohere_medium-20220720,0.9621212121212122,100,3,0.3333333333333333,imdb
12,cohere_medium-20221108,0.9621212121212122,100,3,0.3333333333333333,imdb
13,cohere_small-20220720,0.0833333333333333,100,3,0.1111111111111111,imdb
14,cohere_xlarge-20220609,1.0,100,3,0.5555555555555556,imdb
15,cohere_xlarge-20221108,1.0,100,3,0.5555555555555556,imdb
16,microsoft_TNLGv2_530B,1.0,100,3,0.5555555555555556,imdb
17,microsoft_TNLGv2_7B,0.9924242424242424,100,3,0.4444444444444444,imdb
18,openai_ada,0.5909090909090909,100,3,0.19444444444444445,imdb
19,openai_babbage,0.0303030303030303,100,3,0.08333333333333333,imdb
20,openai_curie,0.946969696969697,100,3,0.3055555555555556,imdb
21,openai_davinci,0.9924242424242424,100,3,0.4444444444444444,imdb
22,openai_text-ada-001,0.303030303030303,100,3,0.1388888888888889,imdb
23,openai_text-babbage-001,0.8863636363636364,100,3,0.25,imdb
24,openai_text-curie-001,0.9318181818181818,100,3,0.2777777777777778,imdb
25,openai_text-davinci-002,1.0,100,3,0.5555555555555556,imdb
26,openai_text-davinci-003,0.8636363636363636,100,3,0.2222222222222222,imdb
27,together_bloom,0.9848484848484848,100,3,0.3888888888888889,imdb
28,together_glm,1.0,100,3,0.5555555555555556,imdb
29,together_gpt-j-6b,1.0,100,3,0.5555555555555556,imdb
30,together_gpt-neox-20b,1.0,100,3,0.5555555555555556,imdb
31,together_opt-175b,1.0,100,3,0.5555555555555556,imdb
32,together_opt-66b,0.9924242424242424,100,3,0.4444444444444444,imdb
33,together_t0pp,0.0,100,3,0.0,imdb
34,together_t5-11b,0.0,100,3,0.0,imdb
35,together_ul2,0.0,100,3,0.0,imdb
36,together_yalm,0.4848484848484848,100,3,0.16666666666666666,imdb
0,AlephAlpha_luminous-base,0.9924242424242424,100,4,0.4444444444444444,imdb
1,AlephAlpha_luminous-extended,0.9848484848484848,100,4,0.3888888888888889,imdb
2,AlephAlpha_luminous-supreme,1.0,100,4,0.5555555555555556,imdb
3,ai21_j1-grande,1.0,100,4,0.5555555555555556,imdb
4,ai21_j1-grande-v2-beta,1.0,100,4,0.5555555555555556,imdb
5,ai21_j1-jumbo,1.0,100,4,0.5555555555555556,imdb
6,ai21_j1-large,1.0,100,4,0.5555555555555556,imdb
7,anthropic_stanford-online-all-v4-s3,1.0,100,4,0.5555555555555556,imdb
8,cohere_command-medium-beta,1.0,100,4,0.5555555555555556,imdb
9,cohere_command-xlarge-beta,1.0,100,4,0.5555555555555556,imdb
10,cohere_large-20220720,1.0,100,4,0.5555555555555556,imdb
11,cohere_medium-20220720,0.9621212121212122,100,4,0.3333333333333333,imdb
12,cohere_medium-20221108,0.9621212121212122,100,4,0.3333333333333333,imdb
13,cohere_small-20220720,0.0833333333333333,100,4,0.1111111111111111,imdb
14,cohere_xlarge-20220609,1.0,100,4,0.5555555555555556,imdb
15,cohere_xlarge-20221108,1.0,100,4,0.5555555555555556,imdb
16,microsoft_TNLGv2_530B,1.0,100,4,0.5555555555555556,imdb
17,microsoft_TNLGv2_7B,0.9924242424242424,100,4,0.4444444444444444,imdb
