model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
ai21_j2-grande,0.4,1.0,,1.0,50,imdb
ai21_j2-jumbo,0.4,0.96,,0.96,50,imdb
ai21_j2-large,0.4,1.0,,1.0,50,imdb
openai_gpt-3.5-turbo-0301,0.4,0.82,,0.82,50,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8787878787878788,,0.8787878787878788,50,imdb
writer_palmyra-instruct-30,0.4,1.0,,1.0,50,imdb
writer_palmyra-x,0.4,0.98,,0.98,50,imdb
