model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
ai21_j2-grande,0.8826666666666667,0.15320250214069256,,0.15320250214069256,3000,summarization_cnndm
ai21_j2-jumbo,0.8826666666666667,0.15654651975646267,,0.15654651975646267,3000,summarization_cnndm
ai21_j2-large,0.8826666666666667,0.1413871453432327,,0.1413871453432327,3000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.8826666666666667,0.1842878956387615,,0.1842878956387615,3000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.12488296888804298,,0.12488296888804298,3000,summarization_cnndm
writer_palmyra-instruct-30,0.8826666666666667,0.15805292997105524,,0.15805292997105524,3000,summarization_cnndm
writer_palmyra-x,0.8826666666666667,0.05126909494602195,,0.05126909494602195,3000,summarization_cnndm
