model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
ai21_j2-grande,0.738,0.988,,0.988,500,imdb
ai21_j2-jumbo,0.738,0.972,,0.972,500,imdb
ai21_j2-large,0.738,0.99,,0.99,500,imdb
openai_gpt-3.5-turbo-0301,0.738,0.908,,0.908,500,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8458149779735683,,0.8458149779735683,500,imdb
writer_palmyra-instruct-30,0.738,0.982,,0.982,500,imdb
writer_palmyra-x,0.738,0.986,,0.986,500,imdb
