model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.9,0.8294736842105263,,0.8294736842105263,10,natural_qa:mode=closedbook
ai21_j2-jumbo,0.9,0.7257142857142858,,0.7257142857142858,10,natural_qa:mode=closedbook
ai21_j2-large,0.9,0.4621052631578948,,0.4621052631578948,10,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,0.9,0.8144736842105262,,0.8144736842105262,10,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,10,natural_qa:mode=closedbook
writer_palmyra-instruct-30,0.9,0.64,,0.64,10,natural_qa:mode=closedbook
writer_palmyra-x,0.9,0.7792481203007519,,0.7792481203007519,10,natural_qa:mode=closedbook
ai21_j2-grande,0.9,0.8294736842105263,,0.8294736842105263,10,natural_qa:mode=closedbook
ai21_j2-jumbo,0.9,0.7257142857142858,,0.7257142857142858,10,natural_qa:mode=closedbook
ai21_j2-large,0.9,0.4621052631578948,,0.4621052631578948,10,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,0.9,0.8144736842105262,,0.8144736842105262,10,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,10,natural_qa:mode=closedbook
writer_palmyra-instruct-30,0.9,0.64,,0.64,10,natural_qa:mode=closedbook
writer_palmyra-x,0.9,0.7792481203007519,,0.7792481203007519,10,natural_qa:mode=closedbook
ai21_j2-grande,0.9,0.8294736842105263,,0.8294736842105263,10,natural_qa:mode=closedbook
ai21_j2-jumbo,0.9,0.7257142857142858,,0.7257142857142858,10,natural_qa:mode=closedbook
ai21_j2-large,0.9,0.4621052631578948,,0.4621052631578948,10,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,0.9,0.8144736842105262,,0.8144736842105262,10,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,10,natural_qa:mode=closedbook
writer_palmyra-instruct-30,0.9,0.64,,0.64,10,natural_qa:mode=closedbook
writer_palmyra-x,0.9,0.7792481203007519,,0.7792481203007519,10,natural_qa:mode=closedbook
ai21_j2-grande,0.9,0.8294736842105263,,0.8294736842105263,10,natural_qa:mode=closedbook
ai21_j2-jumbo,0.9,0.7257142857142858,,0.7257142857142858,10,natural_qa:mode=closedbook
ai21_j2-large,0.9,0.4621052631578948,,0.4621052631578948,10,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,0.9,0.8144736842105262,,0.8144736842105262,10,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,10,natural_qa:mode=closedbook
writer_palmyra-instruct-30,0.9,0.64,,0.64,10,natural_qa:mode=closedbook
writer_palmyra-x,0.9,0.7792481203007519,,0.7792481203007519,10,natural_qa:mode=closedbook
ai21_j2-grande,0.9,0.8294736842105263,,0.8294736842105263,10,natural_qa:mode=closedbook
ai21_j2-jumbo,0.9,0.7257142857142858,,0.7257142857142858,10,natural_qa:mode=closedbook
ai21_j2-large,0.9,0.4621052631578948,,0.4621052631578948,10,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,0.9,0.8144736842105262,,0.8144736842105262,10,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,10,natural_qa:mode=closedbook
writer_palmyra-instruct-30,0.9,0.64,,0.64,10,natural_qa:mode=closedbook
writer_palmyra-x,0.9,0.7792481203007519,,0.7792481203007519,10,natural_qa:mode=closedbook
ai21_j2-grande,0.9,0.8294736842105263,,0.8294736842105263,10,natural_qa:mode=closedbook
ai21_j2-jumbo,0.9,0.7257142857142858,,0.7257142857142858,10,natural_qa:mode=closedbook
ai21_j2-large,0.9,0.4621052631578948,,0.4621052631578948,10,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,0.9,0.8144736842105262,,0.8144736842105262,10,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,10,natural_qa:mode=closedbook
writer_palmyra-instruct-30,0.9,0.64,,0.64,10,natural_qa:mode=closedbook
writer_palmyra-x,0.9,0.7792481203007519,,0.7792481203007519,10,natural_qa:mode=closedbook
ai21_j2-grande,0.9,0.8294736842105263,,0.8294736842105263,10,natural_qa:mode=closedbook
ai21_j2-jumbo,0.9,0.7257142857142858,,0.7257142857142858,10,natural_qa:mode=closedbook
ai21_j2-large,0.9,0.4621052631578948,,0.4621052631578948,10,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,0.9,0.8144736842105262,,0.8144736842105262,10,natural_qa:mode=closedbook
