model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
ai21_j2-grande,0.6,0.995,,0.995,200,imdb
ai21_j2-jumbo,0.6,0.96,,0.96,200,imdb
ai21_j2-large,0.6,0.99,,0.99,200,imdb
openai_gpt-3.5-turbo-0301,0.6,0.885,,0.885,200,imdb
together_redpajama-incite-base-3b-v1,0.0,0.8490566037735849,,0.8490566037735849,200,imdb
writer_palmyra-instruct-30,0.6,0.97,,0.97,200,imdb
writer_palmyra-x,0.6,0.98,,0.98,200,imdb
