model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
ai21_j2-grande,1.0,0.7121212121212122,,0.7121212121212122,20000,raft
ai21_j2-jumbo,1.0,0.7462121212121212,,0.7462121212121212,20000,raft
ai21_j2-large,1.0,0.621969696969697,,0.621969696969697,20000,raft
openai_gpt-3.5-turbo-0301,1.0,0.781060606060606,,0.781060606060606,20000,raft
together_redpajama-incite-base-3b-v1,0.0,0.5022727272727273,,0.5022727272727273,20000,raft
writer_palmyra-instruct-30,1.0,0.6515151515151515,,0.6515151515151515,20000,raft
writer_palmyra-x,1.0,0.6984848484848485,,0.6984848484848485,20000,raft
