model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
ai21_j2-grande,1.16,0.92,,0.92,50,raft
ai21_j2-jumbo,1.16,0.94,,0.94,50,raft
ai21_j2-large,1.16,0.9,,0.9,50,raft
openai_gpt-3.5-turbo-0301,1.16,1.0,,1.0,50,raft
together_redpajama-incite-base-3b-v1,0.0,0.2222222222222222,,0.2222222222222222,50,raft
writer_palmyra-instruct-30,1.16,0.86,,0.86,50,raft
writer_palmyra-x,1.16,1.0,,1.0,50,raft
