model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
ai21_j2-grande,1.0,0.6391375865608924,,0.6391375865608924,20000,natural_qa:mode=openbook
ai21_j2-jumbo,1.0,0.6690001436292845,,0.6690001436292845,20000,natural_qa:mode=openbook
ai21_j2-large,1.0,0.5887456917734204,,0.5887456917734204,20000,natural_qa:mode=openbook
openai_gpt-3.5-turbo-0301,1.0,0.6370060296462576,,0.6370060296462576,20000,natural_qa:mode=openbook
together_redpajama-incite-base-3b-v1,0.0,0.5199511399231151,,0.5199511399231151,20000,natural_qa:mode=openbook
writer_palmyra-instruct-30,1.0,0.6820929463409307,,0.6820929463409307,20000,natural_qa:mode=openbook
writer_palmyra-x,1.0,0.7902789426842035,,0.7902789426842035,20000,natural_qa:mode=openbook
