model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,1.0117,0.3505228936468343,,0.3505228936468343,10000,natural_qa:mode=closedbook
ai21_j2-jumbo,1.0117,0.3828578809471075,,0.3828578809471075,10000,natural_qa:mode=closedbook
ai21_j2-large,1.0117,0.26780572469983915,,0.26780572469983915,10000,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,1.0117,0.38366821877436136,,0.38366821877436136,10000,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.20890583753329564,,0.20890583753329564,10000,natural_qa:mode=closedbook
writer_palmyra-instruct-30,1.0117,0.32575099627963766,,0.32575099627963766,10000,natural_qa:mode=closedbook
writer_palmyra-x,1.0117,0.4113302549784633,,0.4113302549784633,10000,natural_qa:mode=closedbook
ai21_j2-grande,1.0088,0.359459730346201,,0.359459730346201,10000,natural_qa:mode=closedbook
ai21_j2-jumbo,1.0088,0.38497226722371314,,0.38497226722371314,10000,natural_qa:mode=closedbook
ai21_j2-large,1.0088,0.27312941245453504,,0.27312941245453504,10000,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,1.0088,0.3854671685073844,,0.3854671685073844,10000,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.2078748100296053,,0.2078748100296053,10000,natural_qa:mode=closedbook
writer_palmyra-instruct-30,1.0088,0.3372677808132708,,0.3372677808132708,10000,natural_qa:mode=closedbook
writer_palmyra-x,1.0088,0.4167632210259012,,0.4167632210259012,10000,natural_qa:mode=closedbook
ai21_j2-grande,0.9954,0.3516658469906782,,0.3516658469906782,10000,natural_qa:mode=closedbook
ai21_j2-jumbo,0.9954,0.379140149562372,,0.379140149562372,10000,natural_qa:mode=closedbook
ai21_j2-large,0.9954,0.2685061949067016,,0.2685061949067016,10000,natural_qa:mode=closedbook
openai_gpt-3.5-turbo-0301,0.9954,0.38296238344051664,,0.38296238344051664,10000,natural_qa:mode=closedbook
together_redpajama-incite-base-3b-v1,0.0,0.1982155254993712,,0.1982155254993712,10000,natural_qa:mode=closedbook
writer_palmyra-instruct-30,0.9954,0.32334521531008426,,0.32334521531008426,10000,natural_qa:mode=closedbook
writer_palmyra-x,0.9954,0.4161103945667943,,0.4161103945667943,10000,natural_qa:mode=closedbook
