model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.9888,0.145747594483748,,0.145747594483748,5000,summarization_cnndm
ai21_j2-jumbo,0.9888,0.14920854826519725,,0.14920854826519725,5000,summarization_cnndm
ai21_j2-large,0.9888,0.1361222841784028,,0.1361222841784028,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.9888,0.1741212512708446,,0.1741212512708446,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11665460194614607,,0.11665460194614607,5000,summarization_cnndm
writer_palmyra-instruct-30,0.9888,0.1513657456552485,,0.1513657456552485,5000,summarization_cnndm
writer_palmyra-x,0.9888,0.048375636984367566,,0.048375636984367566,5000,summarization_cnndm
ai21_j2-grande,1.015,0.14686864626702628,,0.14686864626702628,5000,summarization_cnndm
ai21_j2-jumbo,1.015,0.15036916105864515,,0.15036916105864515,5000,summarization_cnndm
ai21_j2-large,1.015,0.13423841948370047,,0.13423841948370047,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,1.015,0.17103161700284666,,0.17103161700284666,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11573585335195942,,0.11573585335195942,5000,summarization_cnndm
writer_palmyra-instruct-30,1.015,0.14990529453160084,,0.14990529453160084,5000,summarization_cnndm
writer_palmyra-x,1.015,0.04901940994962148,,0.04901940994962148,5000,summarization_cnndm
ai21_j2-grande,1.0064,0.14659994507507867,,0.14659994507507867,5000,summarization_cnndm
ai21_j2-jumbo,1.0064,0.14833930260868086,,0.14833930260868086,5000,summarization_cnndm
ai21_j2-large,1.0064,0.13732973768792348,,0.13732973768792348,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,1.0064,0.17335979155850376,,0.17335979155850376,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.1180178806686557,,0.1180178806686557,5000,summarization_cnndm
writer_palmyra-instruct-30,1.0064,0.15136114493093059,,0.15136114493093059,5000,summarization_cnndm
writer_palmyra-x,1.0064,0.05056792055327975,,0.05056792055327975,5000,summarization_cnndm
ai21_j2-grande,0.9822,0.14896220617535746,,0.14896220617535746,5000,summarization_cnndm
ai21_j2-jumbo,0.9822,0.14886109772625303,,0.14886109772625303,5000,summarization_cnndm
ai21_j2-large,0.9822,0.13474468641109164,,0.13474468641109164,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.9822,0.17177854971107687,,0.17177854971107687,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11594848830201425,,0.11594848830201425,5000,summarization_cnndm
writer_palmyra-instruct-30,0.9822,0.15282992803378986,,0.15282992803378986,5000,summarization_cnndm
writer_palmyra-x,0.9822,0.05080626630321297,,0.05080626630321297,5000,summarization_cnndm
ai21_j2-grande,1.0064,0.1463463193943956,,0.1463463193943956,5000,summarization_cnndm
ai21_j2-jumbo,1.0064,0.15089772849509048,,0.15089772849509048,5000,summarization_cnndm
ai21_j2-large,1.0064,0.1347617673355019,,0.1347617673355019,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,1.0064,0.17460562134201563,,0.17460562134201563,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11732573738130711,,0.11732573738130711,5000,summarization_cnndm
writer_palmyra-instruct-30,1.0064,0.15398129885727466,,0.15398129885727466,5000,summarization_cnndm
writer_palmyra-x,1.0064,0.048600358748690065,,0.048600358748690065,5000,summarization_cnndm
ai21_j2-grande,0.9864,0.14527714694551064,,0.14527714694551064,5000,summarization_cnndm
ai21_j2-jumbo,0.9864,0.1494340263598898,,0.1494340263598898,5000,summarization_cnndm
ai21_j2-large,0.9864,0.1375174634571263,,0.1375174634571263,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.9864,0.1730949271244244,,0.1730949271244244,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11368186778363062,,0.11368186778363062,5000,summarization_cnndm
writer_palmyra-instruct-30,0.9864,0.15466045906276402,,0.15466045906276402,5000,summarization_cnndm
writer_palmyra-x,0.9864,0.052165365006315884,,0.052165365006315884,5000,summarization_cnndm
ai21_j2-grande,0.994,0.14635297725379995,,0.14635297725379995,5000,summarization_cnndm
ai21_j2-jumbo,0.994,0.14936614414149957,,0.14936614414149957,5000,summarization_cnndm
ai21_j2-large,0.994,0.13543168538028671,,0.13543168538028671,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.994,0.17193548014913862,,0.17193548014913862,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11849077875557866,,0.11849077875557866,5000,summarization_cnndm
writer_palmyra-instruct-30,0.994,0.153076477164207,,0.153076477164207,5000,summarization_cnndm
writer_palmyra-x,0.994,0.04820485876660833,,0.04820485876660833,5000,summarization_cnndm
ai21_j2-grande,1.023,0.1457274666497118,,0.1457274666497118,5000,summarization_cnndm
ai21_j2-jumbo,1.023,0.1513036653138727,,0.1513036653138727,5000,summarization_cnndm
ai21_j2-large,1.023,0.1349835106960968,,0.1349835106960968,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,1.023,0.17321306226370084,,0.17321306226370084,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11451255641587997,,0.11451255641587997,5000,summarization_cnndm
writer_palmyra-instruct-30,1.023,0.1517082670267863,,0.1517082670267863,5000,summarization_cnndm
writer_palmyra-x,1.023,0.050502023410649084,,0.050502023410649084,5000,summarization_cnndm
ai21_j2-grande,0.9876,0.1446054658630363,,0.1446054658630363,5000,summarization_cnndm
ai21_j2-jumbo,0.9876,0.14453192528463146,,0.14453192528463146,5000,summarization_cnndm
ai21_j2-large,0.9876,0.13426566326072945,,0.13426566326072945,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,0.9876,0.17047195844141536,,0.17047195844141536,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11645582670794409,,0.11645582670794409,5000,summarization_cnndm
writer_palmyra-instruct-30,0.9876,0.15045373732861375,,0.15045373732861375,5000,summarization_cnndm
writer_palmyra-x,0.9876,0.04876421980904932,,0.04876421980904932,5000,summarization_cnndm
ai21_j2-grande,1.0048,0.1475181544622878,,0.1475181544622878,5000,summarization_cnndm
ai21_j2-jumbo,1.0048,0.1463427206705487,,0.1463427206705487,5000,summarization_cnndm
ai21_j2-large,1.0048,0.13595155791974062,,0.13595155791974062,5000,summarization_cnndm
openai_gpt-3.5-turbo-0301,1.0048,0.17038945629468039,,0.17038945629468039,5000,summarization_cnndm
together_redpajama-incite-base-3b-v1,0.0,0.11686164709863645,,0.11686164709863645,5000,summarization_cnndm
writer_palmyra-instruct-30,1.0048,0.14988486809475152,,0.14988486809475152,5000,summarization_cnndm
writer_palmyra-x,1.0048,0.049012843772292355,,0.049012843772292355,5000,summarization_cnndm
