model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
AlephAlpha_luminous-extended,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
AlephAlpha_luminous-supreme,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
ai21_j1-grande,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
ai21_j1-grande-v2-beta,0.7755102040816326,0.9387755102040817,,0.9387755102040817,50,imdb
ai21_j1-jumbo,0.7755102040816326,0.8979591836734694,,0.8979591836734694,50,imdb
ai21_j1-large,0.7755102040816326,0.9387755102040817,,0.9387755102040817,50,imdb
anthropic_stanford-online-all-v4-s3,0.7346938775510204,0.8775510204081632,,0.8775510204081632,50,imdb
cohere_command-medium-beta,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
cohere_command-xlarge-beta,0.7755102040816326,0.9387755102040817,,0.9387755102040817,50,imdb
cohere_large-20220720,0.7346938775510204,0.9183673469387755,,0.9183673469387755,50,imdb
cohere_medium-20220720,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
cohere_medium-20221108,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
cohere_small-20220720,0.7346938775510204,0.6938775510204082,,0.6938775510204082,50,imdb
cohere_xlarge-20220609,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
cohere_xlarge-20221108,0.7755102040816326,0.9183673469387755,,0.9183673469387755,50,imdb
microsoft_TNLGv2_530B,0.7346938775510204,0.8979591836734694,,0.8979591836734694,50,imdb
microsoft_TNLGv2_7B,0.7346938775510204,0.8571428571428571,,0.8571428571428571,50,imdb
openai_ada,0.7755102040816326,0.8571428571428571,,0.8571428571428571,50,imdb
openai_babbage,0.7755102040816326,0.6122448979591837,,0.6122448979591837,50,imdb
openai_curie,0.7755102040816326,0.8367346938775511,,0.8367346938775511,50,imdb
openai_davinci,0.7755102040816326,0.8775510204081632,,0.8775510204081632,50,imdb
