model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.02,0.2,,0.2,100,truthful_qa
AlephAlpha_luminous-extended,1.02,0.27,,0.27,100,truthful_qa
AlephAlpha_luminous-supreme,1.02,0.27,,0.27,100,truthful_qa
ai21_j1-grande,1.02,0.13,,0.13,100,truthful_qa
ai21_j1-grande-v2-beta,1.02,0.27,,0.27,100,truthful_qa
ai21_j1-jumbo,1.02,0.17,,0.17,100,truthful_qa
ai21_j1-large,1.02,0.21,,0.21,100,truthful_qa
anthropic_stanford-online-all-v4-s3,0.7611940298507462,0.373134328358209,,0.373134328358209,100,truthful_qa
cohere_command-medium-beta,1.02,0.13,,0.13,100,truthful_qa
cohere_command-xlarge-beta,1.02,0.22,,0.22,100,truthful_qa
cohere_large-20220720,1.02,0.19,,0.19,100,truthful_qa
cohere_medium-20220720,1.02,0.19,,0.19,100,truthful_qa
cohere_medium-20221108,1.02,0.27,,0.27,100,truthful_qa
cohere_small-20220720,1.02,0.24,,0.24,100,truthful_qa
cohere_xlarge-20220609,1.02,0.24,,0.24,100,truthful_qa
cohere_xlarge-20221108,1.02,0.13,,0.13,100,truthful_qa
microsoft_TNLGv2_530B,1.02,0.23,,0.23,100,truthful_qa
microsoft_TNLGv2_7B,1.02,0.19,,0.19,100,truthful_qa
openai_ada,1.02,0.28,,0.28,100,truthful_qa
openai_babbage,1.02,0.22,,0.22,100,truthful_qa
openai_curie,1.02,0.28,,0.28,100,truthful_qa
openai_davinci,1.02,0.18,,0.18,100,truthful_qa
openai_text-ada-001,1.02,0.35,,0.35,100,truthful_qa
openai_text-babbage-001,1.02,0.32,,0.32,100,truthful_qa
openai_text-curie-001,1.02,0.32,,0.32,100,truthful_qa
openai_text-davinci-002,1.02,0.64,,0.64,100,truthful_qa
openai_text-davinci-003,1.02,0.6,,0.6,100,truthful_qa
together_bloom,0.7611940298507462,0.20149253731343283,,0.20149253731343283,100,truthful_qa
together_glm,0.7611940298507462,0.26865671641791045,,0.26865671641791045,100,truthful_qa
together_gpt-j-6b,0.7611940298507462,0.23880597014925373,,0.23880597014925373,100,truthful_qa
together_gpt-neox-20b,0.7611940298507462,0.19402985074626866,,0.19402985074626866,100,truthful_qa
together_opt-175b,0.7611940298507462,0.13432835820895522,,0.13432835820895522,100,truthful_qa
together_opt-66b,0.7611940298507462,0.23880597014925373,,0.23880597014925373,100,truthful_qa
together_t0pp,0.7611940298507462,0.417910447761194,,0.417910447761194,100,truthful_qa
together_t5-11b,0.7611940298507462,0.09701492537313433,,0.09701492537313433,100,truthful_qa
together_ul2,0.7611940298507462,0.20149253731343283,,0.20149253731343283,100,truthful_qa
together_yalm,0.7611940298507462,0.1865671641791045,,0.1865671641791045,100,truthful_qa
AlephAlpha_luminous-base,1.1,0.17,,0.17,100,truthful_qa
AlephAlpha_luminous-extended,1.1,0.18,,0.18,100,truthful_qa
AlephAlpha_luminous-supreme,1.1,0.15,,0.15,100,truthful_qa
ai21_j1-grande,1.1,0.2,,0.2,100,truthful_qa
ai21_j1-grande-v2-beta,1.1,0.28,,0.28,100,truthful_qa
ai21_j1-jumbo,1.1,0.13,,0.13,100,truthful_qa
ai21_j1-large,1.1,0.19,,0.19,100,truthful_qa
anthropic_stanford-online-all-v4-s3,0.8527131782945736,0.3488372093023256,,0.3488372093023256,100,truthful_qa
cohere_command-medium-beta,1.1,0.21,,0.21,100,truthful_qa
cohere_command-xlarge-beta,1.1,0.27,,0.27,100,truthful_qa
cohere_large-20220720,1.1,0.15,,0.15,100,truthful_qa
cohere_medium-20220720,1.1,0.16,,0.16,100,truthful_qa
cohere_medium-20221108,1.1,0.27,,0.27,100,truthful_qa
cohere_small-20220720,1.1,0.19,,0.19,100,truthful_qa
cohere_xlarge-20220609,1.1,0.21,,0.21,100,truthful_qa
cohere_xlarge-20221108,1.1,0.15,,0.15,100,truthful_qa
microsoft_TNLGv2_530B,1.1,0.24,,0.24,100,truthful_qa
microsoft_TNLGv2_7B,1.1,0.15,,0.15,100,truthful_qa
openai_ada,1.1,0.22,,0.22,100,truthful_qa
openai_babbage,1.1,0.2,,0.2,100,truthful_qa
openai_curie,1.1,0.3,,0.3,100,truthful_qa
openai_davinci,1.1,0.23,,0.23,100,truthful_qa
openai_text-ada-001,1.1,0.25,,0.25,100,truthful_qa
openai_text-babbage-001,1.1,0.24,,0.24,100,truthful_qa
openai_text-curie-001,1.1,0.29,,0.29,100,truthful_qa
openai_text-davinci-002,1.1,0.56,,0.56,100,truthful_qa
openai_text-davinci-003,1.1,0.57,,0.57,100,truthful_qa
together_bloom,0.8527131782945736,0.2558139534883721,,0.2558139534883721,100,truthful_qa
together_glm,0.8527131782945736,0.20155038759689922,,0.20155038759689922,100,truthful_qa
together_gpt-j-6b,0.8527131782945736,0.17829457364341086,,0.17829457364341086,100,truthful_qa
together_gpt-neox-20b,0.8527131782945736,0.1937984496124031,,0.1937984496124031,100,truthful_qa
together_opt-175b,0.8527131782945736,0.24806201550387597,,0.24806201550387597,100,truthful_qa
