model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.052,0.5702837353502525,,0.5702837353502525,500,narrative_qa
AlephAlpha_luminous-extended,1.052,0.6457471351759618,,0.6457471351759618,500,narrative_qa
AlephAlpha_luminous-supreme,1.052,0.6872532466983541,,0.6872532466983541,500,narrative_qa
ai21_j1-grande,1.052,0.6819875779237938,,0.6819875779237938,500,narrative_qa
ai21_j1-grande-v2-beta,1.052,0.7123154883646886,,0.7123154883646886,500,narrative_qa
ai21_j1-jumbo,1.052,0.6924161051738915,,0.6924161051738915,500,narrative_qa
ai21_j1-large,1.052,0.6183352160196336,,0.6183352160196336,500,narrative_qa
anthropic_stanford-online-all-v4-s3,1.052,0.7184745992615629,,0.7184745992615629,500,narrative_qa
cohere_command-medium-beta,1.052,0.7060890015029716,,0.7060890015029716,500,narrative_qa
cohere_command-xlarge-beta,1.052,0.7608863341542034,,0.7608863341542034,500,narrative_qa
cohere_large-20220720,1.052,0.6262305013317035,,0.6262305013317035,500,narrative_qa
cohere_medium-20220720,1.052,0.5801944358798937,,0.5801944358798937,500,narrative_qa
cohere_medium-20221108,1.052,0.6020088932402154,,0.6020088932402154,500,narrative_qa
cohere_small-20220720,1.052,0.300461923610771,,0.300461923610771,500,narrative_qa
cohere_xlarge-20220609,1.052,0.6319958654267451,,0.6319958654267451,500,narrative_qa
cohere_xlarge-20221108,1.052,0.6507942917144028,,0.6507942917144028,500,narrative_qa
microsoft_TNLGv2_530B,1.052,0.6919193440526422,,0.6919193440526422,500,narrative_qa
microsoft_TNLGv2_7B,1.052,0.6263205635614327,,0.6263205635614327,500,narrative_qa
openai_ada,1.052,0.3317060843262476,,0.3317060843262476,500,narrative_qa
openai_babbage,1.052,0.4879553869693558,,0.4879553869693558,500,narrative_qa
openai_curie,1.052,0.6151287054343176,,0.6151287054343176,500,narrative_qa
openai_davinci,1.052,0.6704955594319755,,0.6704955594319755,500,narrative_qa
openai_text-ada-001,1.052,0.23647054429718203,,0.23647054429718203,500,narrative_qa
openai_text-babbage-001,1.052,0.4622306418045464,,0.4622306418045464,500,narrative_qa
openai_text-curie-001,1.052,0.5937421543040053,,0.5937421543040053,500,narrative_qa
openai_text-davinci-002,1.052,0.7088774724340581,,0.7088774724340581,500,narrative_qa
openai_text-davinci-003,1.052,0.7285781795443811,,0.7285781795443811,500,narrative_qa
together_bloom,1.052,0.6611312067696529,,0.6611312067696529,500,narrative_qa
together_glm,1.052,0.7124264357868164,,0.7124264357868164,500,narrative_qa
together_gpt-j-6b,1.052,0.5405721602524597,,0.5405721602524597,500,narrative_qa
together_gpt-neox-20b,1.052,0.5935534899144395,,0.5935534899144395,500,narrative_qa
together_opt-175b,1.052,0.6672198604750247,,0.6672198604750247,500,narrative_qa
together_opt-66b,1.052,0.6263156956115854,,0.6263156956115854,500,narrative_qa
together_t0pp,1.052,0.16515814797853276,,0.16515814797853276,500,narrative_qa
together_t5-11b,1.052,0.09001949144877765,,0.09001949144877765,500,narrative_qa
together_ul2,1.052,0.08028818879217038,,0.08028818879217038,500,narrative_qa
together_yalm,1.052,0.26623319617733404,,0.26623319617733404,500,narrative_qa
AlephAlpha_luminous-base,0.976,0.6031675447374016,,0.6031675447374016,500,narrative_qa
