model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.1,0.1,,0.1,20,truthful_qa
AlephAlpha_luminous-extended,1.1,0.2,,0.2,20,truthful_qa
AlephAlpha_luminous-supreme,1.1,0.25,,0.25,20,truthful_qa
ai21_j1-grande,1.1,0.2,,0.2,20,truthful_qa
ai21_j1-grande-v2-beta,1.1,0.5,,0.5,20,truthful_qa
ai21_j1-jumbo,1.1,0.15,,0.15,20,truthful_qa
ai21_j1-large,1.1,0.05,,0.05,20,truthful_qa
anthropic_stanford-online-all-v4-s3,0.88,0.6,,0.6,20,truthful_qa
cohere_command-medium-beta,1.1,0.15,,0.15,20,truthful_qa
cohere_command-xlarge-beta,1.1,0.45,,0.45,20,truthful_qa
cohere_large-20220720,1.1,0.15,,0.15,20,truthful_qa
cohere_medium-20220720,1.1,0.1,,0.1,20,truthful_qa
cohere_medium-20221108,1.1,0.1,,0.1,20,truthful_qa
cohere_small-20220720,1.1,0.3,,0.3,20,truthful_qa
cohere_xlarge-20220609,1.1,0.15,,0.15,20,truthful_qa
cohere_xlarge-20221108,1.1,0.1,,0.1,20,truthful_qa
microsoft_TNLGv2_530B,1.1,0.45,,0.45,20,truthful_qa
microsoft_TNLGv2_7B,1.1,0.15,,0.15,20,truthful_qa
openai_ada,1.1,0.3,,0.3,20,truthful_qa
openai_babbage,1.1,0.25,,0.25,20,truthful_qa
openai_curie,1.1,0.15,,0.15,20,truthful_qa
openai_davinci,1.1,0.35,,0.35,20,truthful_qa
openai_text-ada-001,1.1,0.3,,0.3,20,truthful_qa
openai_text-babbage-001,1.1,0.25,,0.25,20,truthful_qa
openai_text-curie-001,1.1,0.15,,0.15,20,truthful_qa
openai_text-davinci-002,1.1,0.65,,0.65,20,truthful_qa
openai_text-davinci-003,1.1,0.8,,0.8,20,truthful_qa
together_bloom,0.88,0.12,,0.12,20,truthful_qa
together_glm,0.88,0.2,,0.2,20,truthful_qa
together_gpt-j-6b,0.88,0.24,,0.24,20,truthful_qa
together_gpt-neox-20b,0.88,0.2,,0.2,20,truthful_qa
together_opt-175b,0.88,0.28,,0.28,20,truthful_qa
together_opt-66b,0.88,0.12,,0.12,20,truthful_qa
together_t0pp,0.88,0.4,,0.4,20,truthful_qa
together_t5-11b,0.88,0.12,,0.12,20,truthful_qa
together_ul2,0.88,0.08,,0.08,20,truthful_qa
together_yalm,0.88,0.36,,0.36,20,truthful_qa
AlephAlpha_luminous-base,0.95,0.3,,0.3,20,truthful_qa
AlephAlpha_luminous-extended,0.95,0.1,,0.1,20,truthful_qa
AlephAlpha_luminous-supreme,0.95,0.1,,0.1,20,truthful_qa
ai21_j1-grande,0.95,0.25,,0.25,20,truthful_qa
ai21_j1-grande-v2-beta,0.95,0.4,,0.4,20,truthful_qa
ai21_j1-jumbo,0.95,0.1,,0.1,20,truthful_qa
ai21_j1-large,0.95,0.25,,0.25,20,truthful_qa
anthropic_stanford-online-all-v4-s3,0.6551724137931034,0.2413793103448276,,0.2413793103448276,20,truthful_qa
cohere_command-medium-beta,0.95,0.05,,0.05,20,truthful_qa
cohere_command-xlarge-beta,0.95,0.25,,0.25,20,truthful_qa
cohere_large-20220720,0.95,0.25,,0.25,20,truthful_qa
cohere_medium-20220720,0.95,0.4,,0.4,20,truthful_qa
cohere_medium-20221108,0.95,0.35,,0.35,20,truthful_qa
cohere_small-20220720,0.95,0.15,,0.15,20,truthful_qa
cohere_xlarge-20220609,0.95,0.2,,0.2,20,truthful_qa
cohere_xlarge-20221108,0.95,0.15,,0.15,20,truthful_qa
microsoft_TNLGv2_530B,0.95,0.1,,0.1,20,truthful_qa
microsoft_TNLGv2_7B,0.95,0.15,,0.15,20,truthful_qa
openai_ada,0.95,0.3,,0.3,20,truthful_qa
openai_babbage,0.95,0.25,,0.25,20,truthful_qa
openai_curie,0.95,0.35,,0.35,20,truthful_qa
openai_davinci,0.95,0.15,,0.15,20,truthful_qa
openai_text-ada-001,0.95,0.15,,0.15,20,truthful_qa
openai_text-babbage-001,0.95,0.3,,0.3,20,truthful_qa
openai_text-curie-001,0.95,0.35,,0.35,20,truthful_qa
openai_text-davinci-002,0.95,0.3,,0.3,20,truthful_qa
openai_text-davinci-003,0.95,0.55,,0.55,20,truthful_qa
together_bloom,0.6551724137931034,0.3103448275862069,,0.3103448275862069,20,truthful_qa
