model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,0.996,0.518,,0.518,500,raft
AlephAlpha_luminous-extended,0.996,0.558,,0.558,500,raft
AlephAlpha_luminous-supreme,0.996,0.668,,0.668,500,raft
ai21_j1-grande,0.996,0.674,,0.674,500,raft
ai21_j1-grande-v2-beta,0.996,0.686,,0.686,500,raft
ai21_j1-jumbo,0.996,0.674,,0.674,500,raft
ai21_j1-large,0.996,0.53,,0.53,500,raft
anthropic_stanford-online-all-v4-s3,0.996,0.686,,0.686,500,raft
cohere_command-medium-beta,0.996,0.626,,0.626,500,raft
cohere_command-xlarge-beta,0.996,0.68,,0.68,500,raft
cohere_large-20220720,0.996,0.606,,0.606,500,raft
cohere_medium-20220720,0.996,0.51,,0.51,500,raft
cohere_medium-20221108,0.996,0.6,,0.6,500,raft
cohere_small-20220720,0.996,0.516,,0.516,500,raft
cohere_xlarge-20220609,0.996,0.612,,0.612,500,raft
cohere_xlarge-20221108,0.996,0.636,,0.636,500,raft
microsoft_TNLGv2_530B,0.996,0.662,,0.662,500,raft
microsoft_TNLGv2_7B,0.996,0.558,,0.558,500,raft
openai_ada,0.996,0.436,,0.436,500,raft
openai_babbage,0.996,0.48,,0.48,500,raft
openai_curie,0.996,0.514,,0.514,500,raft
openai_davinci,0.996,0.658,,0.658,500,raft
openai_text-ada-001,0.996,0.398,,0.398,500,raft
openai_text-babbage-001,0.996,0.526,,0.526,500,raft
openai_text-curie-001,0.996,0.492,,0.492,500,raft
openai_text-davinci-002,0.996,0.73,,0.73,500,raft
openai_text-davinci-003,0.996,0.772,,0.772,500,raft
together_bloom,0.996,0.62,,0.62,500,raft
together_glm,0.996,0.602,,0.602,500,raft
together_gpt-j-6b,0.996,0.618,,0.618,500,raft
together_gpt-neox-20b,0.996,0.52,,0.52,500,raft
together_opt-175b,0.996,0.646,,0.646,500,raft
together_opt-66b,0.996,0.574,,0.574,500,raft
together_t0pp,0.996,0.074,,0.074,500,raft
together_t5-11b,0.996,0.412,,0.412,500,raft
together_ul2,0.996,0.428,,0.428,500,raft
together_yalm,0.996,0.394,,0.394,500,raft
AlephAlpha_luminous-base,1.002,0.496,,0.496,500,raft
AlephAlpha_luminous-extended,1.002,0.56,,0.56,500,raft
AlephAlpha_luminous-supreme,1.002,0.67,,0.67,500,raft
ai21_j1-grande,1.002,0.704,,0.704,500,raft
ai21_j1-grande-v2-beta,1.002,0.706,,0.706,500,raft
ai21_j1-jumbo,1.002,0.682,,0.682,500,raft
ai21_j1-large,1.002,0.58,,0.58,500,raft
anthropic_stanford-online-all-v4-s3,1.002,0.71,,0.71,500,raft
cohere_command-medium-beta,1.002,0.654,,0.654,500,raft
cohere_command-xlarge-beta,1.002,0.674,,0.674,500,raft
cohere_large-20220720,1.002,0.616,,0.616,500,raft
cohere_medium-20220720,1.002,0.498,,0.498,500,raft
cohere_medium-20221108,1.002,0.606,,0.606,500,raft
cohere_small-20220720,1.002,0.522,,0.522,500,raft
cohere_xlarge-20220609,1.002,0.632,,0.632,500,raft
cohere_xlarge-20221108,1.002,0.664,,0.664,500,raft
microsoft_TNLGv2_530B,1.002,0.722,,0.722,500,raft
microsoft_TNLGv2_7B,1.002,0.542,,0.542,500,raft
openai_ada,1.002,0.448,,0.448,500,raft
openai_babbage,1.002,0.494,,0.494,500,raft
openai_curie,1.002,0.536,,0.536,500,raft
openai_davinci,1.002,0.63,,0.63,500,raft
openai_text-ada-001,1.002,0.406,,0.406,500,raft
openai_text-babbage-001,1.002,0.53,,0.53,500,raft
openai_text-curie-001,1.002,0.528,,0.528,500,raft
openai_text-davinci-002,1.002,0.772,,0.772,500,raft
openai_text-davinci-003,1.002,0.786,,0.786,500,raft
together_bloom,1.002,0.602,,0.602,500,raft
together_glm,1.002,0.622,,0.622,500,raft
together_gpt-j-6b,1.002,0.642,,0.642,500,raft
together_gpt-neox-20b,1.002,0.54,,0.54,500,raft
together_opt-175b,1.002,0.648,,0.648,500,raft
together_opt-66b,1.002,0.57,,0.57,500,raft
together_t0pp,1.002,0.114,,0.114,500,raft
together_t5-11b,1.002,0.414,,0.414,500,raft
together_ul2,1.002,0.436,,0.436,500,raft
together_yalm,1.002,0.408,,0.408,500,raft
AlephAlpha_luminous-base,1.034,0.494,,0.494,500,raft
