model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.0001,0.18053333333333332,,0.18053333333333332,30000,truthful_qa
AlephAlpha_luminous-extended,1.0001,0.21976666666666667,,0.21976666666666667,30000,truthful_qa
AlephAlpha_luminous-supreme,1.0001,0.2206,,0.2206,30000,truthful_qa
ai21_j1-grande,1.0001,0.19426666666666667,,0.19426666666666667,30000,truthful_qa
ai21_j1-grande-v2-beta,1.0001,0.30633333333333335,,0.30633333333333335,30000,truthful_qa
ai21_j1-jumbo,1.0001,0.1729,,0.1729,30000,truthful_qa
ai21_j1-large,1.0001,0.19716666666666666,,0.19716666666666666,30000,truthful_qa
anthropic_stanford-online-all-v4-s3,0.7502062861000676,0.3646638161678294,,0.3646638161678294,30000,truthful_qa
cohere_command-medium-beta,1.0001,0.20183333333333334,,0.20183333333333334,30000,truthful_qa
cohere_command-xlarge-beta,1.0001,0.2663,,0.2663,30000,truthful_qa
cohere_large-20220720,1.0001,0.17926666666666666,,0.17926666666666666,30000,truthful_qa
cohere_medium-20220720,1.0001,0.19363333333333332,,0.19363333333333332,30000,truthful_qa
cohere_medium-20221108,1.0001,0.2143,,0.2143,30000,truthful_qa
cohere_small-20220720,1.0001,0.21586666666666668,,0.21586666666666668,30000,truthful_qa
cohere_xlarge-20220609,1.0001,0.20006666666666667,,0.20006666666666667,30000,truthful_qa
cohere_xlarge-20221108,1.0001,0.1649,,0.1649,30000,truthful_qa
microsoft_TNLGv2_530B,1.0001,0.2483,,0.2483,30000,truthful_qa
microsoft_TNLGv2_7B,1.0001,0.16536666666666666,,0.16536666666666666,30000,truthful_qa
openai_ada,1.0001,0.21256666666666665,,0.21256666666666665,30000,truthful_qa
openai_babbage,1.0001,0.1876,,0.1876,30000,truthful_qa
openai_curie,1.0001,0.23093333333333332,,0.23093333333333332,30000,truthful_qa
openai_davinci,1.0001,0.19186666666666666,,0.19186666666666666,30000,truthful_qa
openai_text-ada-001,1.0001,0.23013333333333333,,0.23013333333333333,30000,truthful_qa
openai_text-babbage-001,1.0001,0.2352,,0.2352,30000,truthful_qa
openai_text-curie-001,1.0001,0.25503333333333333,,0.25503333333333333,30000,truthful_qa
openai_text-davinci-002,1.0001,0.6146666666666667,,0.6146666666666667,30000,truthful_qa
openai_text-davinci-003,1.0001,0.5936666666666667,,0.5936666666666667,30000,truthful_qa
together_bloom,0.7502062861000676,0.2062360913159803,,0.2062360913159803,30000,truthful_qa
together_glm,0.7502062861000676,0.21808816542895007,,0.21808816542895007,30000,truthful_qa
together_gpt-j-6b,0.7502062861000676,0.20003500612607206,,0.20003500612607206,30000,truthful_qa
together_gpt-neox-20b,0.7502062861000676,0.21423749156102317,,0.21423749156102317,30000,truthful_qa
together_opt-175b,0.7502062861000676,0.2515440202035356,,0.2515440202035356,30000,truthful_qa
together_opt-66b,0.7502062861000676,0.20083514615057635,,0.20083514615057635,30000,truthful_qa
together_t0pp,0.7502062861000676,0.3803165553971945,,0.3803165553971945,30000,truthful_qa
together_t5-11b,0.7502062861000676,0.13422348911059434,,0.13422348911059434,30000,truthful_qa
together_ul2,0.7502062861000676,0.19295876778436227,,0.19295876778436227,30000,truthful_qa
together_yalm,0.7502062861000676,0.20156027304778337,,0.20156027304778337,30000,truthful_qa
AlephAlpha_luminous-base,1.0057333333333334,0.1843,,0.1843,30000,truthful_qa
AlephAlpha_luminous-extended,1.0057333333333334,0.22146666666666667,,0.22146666666666667,30000,truthful_qa
AlephAlpha_luminous-supreme,1.0057333333333334,0.22883333333333333,,0.22883333333333333,30000,truthful_qa
ai21_j1-grande,1.0057333333333334,0.19203333333333333,,0.19203333333333333,30000,truthful_qa
ai21_j1-grande-v2-beta,1.0057333333333334,0.30596666666666666,,0.30596666666666666,30000,truthful_qa
