,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,AlephAlpha_luminous-base,0.5674703824964272,30000,0,0.4166666666666667,natural_qa:mode=openbook
1,AlephAlpha_luminous-extended,0.6106007146649283,30000,0,0.6388888888888888,natural_qa:mode=openbook
2,AlephAlpha_luminous-supreme,0.6509654641301587,30000,0,0.8611111111111112,natural_qa:mode=openbook
3,ai21_j1-grande,0.5777022066193214,30000,0,0.5,natural_qa:mode=openbook
4,ai21_j1-grande-v2-beta,0.6244494546550384,30000,0,0.6944444444444444,natural_qa:mode=openbook
5,ai21_j1-jumbo,0.5958218475767166,30000,0,0.5277777777777778,natural_qa:mode=openbook
6,ai21_j1-large,0.5332833401944904,30000,0,0.3055555555555556,natural_qa:mode=openbook
7,anthropic_stanford-online-all-v4-s3,0.6860697352192354,30000,0,0.8888888888888888,natural_qa:mode=openbook
8,cohere_command-medium-beta,0.7198277459114634,30000,0,0.9444444444444444,natural_qa:mode=openbook
9,cohere_command-xlarge-beta,0.7616200206371116,30000,0,0.9722222222222222,natural_qa:mode=openbook
10,cohere_large-20220720,0.5741015097314964,30000,0,0.4444444444444444,natural_qa:mode=openbook
11,cohere_medium-20220720,0.5051976228857046,30000,0,0.25,natural_qa:mode=openbook
12,cohere_medium-20221108,0.5203730688256374,30000,0,0.2777777777777778,natural_qa:mode=openbook
13,cohere_small-20220720,0.3080662332464347,30000,0,0.08333333333333333,natural_qa:mode=openbook
14,cohere_xlarge-20220609,0.5976238130598445,30000,0,0.5555555555555556,natural_qa:mode=openbook
15,cohere_xlarge-20221108,0.6305073724428218,30000,0,0.7777777777777778,natural_qa:mode=openbook
16,microsoft_TNLGv2_530B,0.6443416128446864,30000,0,0.8055555555555556,natural_qa:mode=openbook
17,microsoft_TNLGv2_7B,0.5634391137622523,30000,0,0.3888888888888889,natural_qa:mode=openbook
18,openai_ada,0.3638512035041893,30000,0,0.16666666666666666,natural_qa:mode=openbook
19,openai_babbage,0.4551345182260948,30000,0,0.19444444444444445,natural_qa:mode=openbook
20,openai_curie,0.5539409635450123,30000,0,0.3333333333333333,natural_qa:mode=openbook
21,openai_davinci,0.62610104071405,30000,0,0.75,natural_qa:mode=openbook
22,openai_text-ada-001,0.1460525061843784,30000,0,0.0,natural_qa:mode=openbook
23,openai_text-babbage-001,0.3294664999015173,30000,0,0.1111111111111111,natural_qa:mode=openbook
24,openai_text-curie-001,0.5741682214864893,30000,0,0.4722222222222222,natural_qa:mode=openbook
25,openai_text-davinci-002,0.714931197539523,30000,0,0.9166666666666666,natural_qa:mode=openbook
26,openai_text-davinci-003,0.7748030670343902,30000,0,1.0,natural_qa:mode=openbook
27,together_bloom,0.6250032132317255,30000,0,0.7222222222222222,natural_qa:mode=openbook
28,together_glm,0.6451902568329514,30000,0,0.8333333333333334,natural_qa:mode=openbook
