,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,AlephAlpha_luminous-base,0.1024318263325517,350,0,0.2222222222222222,summarization_cnndm
1,AlephAlpha_luminous-extended,0.1359038609678541,350,0,0.4722222222222222,summarization_cnndm
2,AlephAlpha_luminous-supreme,0.1404495384705356,350,0,0.5833333333333334,summarization_cnndm
3,ai21_j1-grande,0.1392425385245662,350,0,0.5277777777777778,summarization_cnndm
4,ai21_j1-grande-v2-beta,0.1465393610712476,350,0,0.75,summarization_cnndm
5,ai21_j1-jumbo,0.1453191239376458,350,0,0.7222222222222222,summarization_cnndm
6,ai21_j1-large,0.1310325235666641,350,0,0.4444444444444444,summarization_cnndm
7,anthropic_stanford-online-all-v4-s3,0.1520096713884505,350,0,0.8333333333333334,summarization_cnndm
8,cohere_command-medium-beta,0.1485367298631638,350,0,0.7777777777777778,summarization_cnndm
9,cohere_command-xlarge-beta,0.1616875543807479,350,0,0.9722222222222222,summarization_cnndm
10,cohere_large-20220720,0.1267332282159936,350,0,0.3888888888888889,summarization_cnndm
11,cohere_medium-20220720,0.0719156437130887,350,0,0.1111111111111111,summarization_cnndm
12,cohere_medium-20221108,0.1220273296916828,350,0,0.3055555555555556,summarization_cnndm
13,cohere_small-20220720,0.0535446265287404,350,0,0.08333333333333333,summarization_cnndm
14,cohere_xlarge-20220609,0.1413177221363352,350,0,0.6111111111111112,summarization_cnndm
15,cohere_xlarge-20221108,0.1516870033771028,350,0,0.8055555555555556,summarization_cnndm
16,microsoft_TNLGv2_530B,0.1540183882648986,350,0,0.8888888888888888,summarization_cnndm
17,microsoft_TNLGv2_7B,0.1437502357346019,350,0,0.6944444444444444,summarization_cnndm
18,openai_ada,0.0896314431329474,350,0,0.19444444444444445,summarization_cnndm
19,openai_babbage,0.0861473522290099,350,0,0.16666666666666666,summarization_cnndm
20,openai_curie,0.1145970749197322,350,0,0.25,summarization_cnndm
21,openai_davinci,0.1243494651136129,350,0,0.3333333333333333,summarization_cnndm
22,openai_text-ada-001,0.1365285897194154,350,0,0.5,summarization_cnndm
23,openai_text-babbage-001,0.1520219150952699,350,0,0.8611111111111112,summarization_cnndm
24,openai_text-curie-001,0.1557564251746944,350,0,0.9444444444444444,summarization_cnndm
25,openai_text-davinci-002,0.1665737255105621,350,0,1.0,summarization_cnndm
26,openai_text-davinci-003,0.1554185421469464,350,0,0.9166666666666666,summarization_cnndm
27,together_bloom,0.0833426263179188,350,0,0.1388888888888889,summarization_cnndm
28,together_glm,0.1428165278610799,350,0,0.6666666666666666,summarization_cnndm
29,together_gpt-j-6b,0.129325313566349,350,0,0.4166666666666667,summarization_cnndm
30,together_gpt-neox-20b,0.1259017700280005,350,0,0.3611111111111111,summarization_cnndm
31,together_opt-175b,0.1421864497129087,350,0,0.6388888888888888,summarization_cnndm
32,together_opt-66b,0.1399599035228241,350,0,0.5555555555555556,summarization_cnndm
33,together_t0pp,0.1186849682304129,350,0,0.2777777777777778,summarization_cnndm
34,together_t5-11b,0.0437693017161234,350,0,0.05555555555555555,summarization_cnndm
35,together_ul2,0.0285254233648402,350,0,0.027777777777777776,summarization_cnndm
36,together_yalm,0.015513644058351,350,0,0.0,summarization_cnndm
0,AlephAlpha_luminous-base,0.1023742010373041,350,1,0.19444444444444445,summarization_cnndm
1,AlephAlpha_luminous-extended,0.149630553245652,350,1,0.5555555555555556,summarization_cnndm
2,AlephAlpha_luminous-supreme,0.160347902878042,350,1,0.7777777777777778,summarization_cnndm
3,ai21_j1-grande,0.1495140347802465,350,1,0.5277777777777778,summarization_cnndm
4,ai21_j1-grande-v2-beta,0.1564979073503452,350,1,0.6944444444444444,summarization_cnndm
5,ai21_j1-jumbo,0.1571117964351546,350,1,0.7222222222222222,summarization_cnndm
6,ai21_j1-large,0.1328394125132588,350,1,0.3888888888888889,summarization_cnndm
7,anthropic_stanford-online-all-v4-s3,0.1668126636316444,350,1,0.9444444444444444,summarization_cnndm
8,cohere_command-medium-beta,0.1633483802771045,350,1,0.8611111111111112,summarization_cnndm
9,cohere_command-xlarge-beta,0.1687093522138503,350,1,0.9722222222222222,summarization_cnndm
10,cohere_large-20220720,0.1399478851313799,350,1,0.4444444444444444,summarization_cnndm
11,cohere_medium-20220720,0.0776455874819889,350,1,0.1111111111111111,summarization_cnndm
12,cohere_medium-20221108,0.1307515732459444,350,1,0.3333333333333333,summarization_cnndm
13,cohere_small-20220720,0.062181730027167,350,1,0.08333333333333333,summarization_cnndm
14,cohere_xlarge-20220609,0.1498700484918999,350,1,0.5833333333333334,summarization_cnndm
15,cohere_xlarge-20221108,0.1609180366166019,350,1,0.8055555555555556,summarization_cnndm
16,microsoft_TNLGv2_530B,0.1689760756849259,350,1,1.0,summarization_cnndm
17,microsoft_TNLGv2_7B,0.1564177885998439,350,1,0.6666666666666666,summarization_cnndm
18,openai_ada,0.0925350134575353,350,1,0.16666666666666666,summarization_cnndm
19,openai_babbage,0.0912845246475888,350,1,0.1388888888888889,summarization_cnndm
20,openai_curie,0.1235606335229587,350,1,0.2777777777777778,summarization_cnndm
21,openai_davinci,0.1276096083136352,350,1,0.3055555555555556,summarization_cnndm
22,openai_text-ada-001,0.1412570181823363,350,1,0.4722222222222222,summarization_cnndm
23,openai_text-babbage-001,0.161043146019037,350,1,0.8333333333333334,summarization_cnndm
24,openai_text-curie-001,0.1532272080510288,350,1,0.6388888888888888,summarization_cnndm
25,openai_text-davinci-002,0.1659777731109204,350,1,0.9166666666666666,summarization_cnndm
26,openai_text-davinci-003,0.1585694443522835,350,1,0.75,summarization_cnndm
27,together_bloom,0.1056691359181822,350,1,0.2222222222222222,summarization_cnndm
28,together_glm,0.1640207241551693,350,1,0.8888888888888888,summarization_cnndm
29,together_gpt-j-6b,0.1330075176046841,350,1,0.4166666666666667,summarization_cnndm
30,together_gpt-neox-20b,0.1309017707609886,350,1,0.3611111111111111,summarization_cnndm
31,together_opt-175b,0.1527046702653026,350,1,0.6111111111111112,summarization_cnndm
32,together_opt-66b,0.141908898448052,350,1,0.5,summarization_cnndm
33,together_t0pp,0.1206524148600705,350,1,0.25,summarization_cnndm
34,together_t5-11b,0.0421645215317224,350,1,0.05555555555555555,summarization_cnndm
35,together_ul2,0.031940136253494,350,1,0.027777777777777776,summarization_cnndm
36,together_yalm,0.0149641392599631,350,1,0.0,summarization_cnndm
0,AlephAlpha_luminous-base,0.1158789128511342,350,2,0.2222222222222222,summarization_cnndm
1,AlephAlpha_luminous-extended,0.1374584182134725,350,2,0.5277777777777778,summarization_cnndm
2,AlephAlpha_luminous-supreme,0.1469733556292648,350,2,0.6666666666666666,summarization_cnndm
3,ai21_j1-grande,0.1399010096650644,350,2,0.5555555555555556,summarization_cnndm
4,ai21_j1-grande-v2-beta,0.1457466238123498,350,2,0.5833333333333334,summarization_cnndm
5,ai21_j1-jumbo,0.1524403336335495,350,2,0.7222222222222222,summarization_cnndm
6,ai21_j1-large,0.1370253015575054,350,2,0.5,summarization_cnndm
7,anthropic_stanford-online-all-v4-s3,0.1536986760763741,350,2,0.7777777777777778,summarization_cnndm
8,cohere_command-medium-beta,0.1566068930905256,350,2,0.8611111111111112,summarization_cnndm
9,cohere_command-xlarge-beta,0.1618680356577512,350,2,0.9722222222222222,summarization_cnndm
