,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,ai21_j2-grande,0.3298488481566581,150,0,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.3356955068754353,150,0,1.0,summarization_xsum
2,ai21_j2-large,0.2664145548055686,150,0,0.5,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.2558662241000733,150,0,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0985183021643309,150,0,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1749226248861862,150,0,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.2822908286097805,150,0,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.3298488481566581,150,1,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.3356955068754353,150,1,1.0,summarization_xsum
2,ai21_j2-large,0.2664145548055686,150,1,0.5,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.2558662241000733,150,1,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0985183021643309,150,1,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1749226248861862,150,1,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.2822908286097805,150,1,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.3298488481566581,150,2,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.3356955068754353,150,2,1.0,summarization_xsum
2,ai21_j2-large,0.2664145548055686,150,2,0.5,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.2558662241000733,150,2,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0985183021643309,150,2,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1749226248861862,150,2,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.2822908286097805,150,2,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.3298488481566581,150,3,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.3356955068754353,150,3,1.0,summarization_xsum
2,ai21_j2-large,0.2664145548055686,150,3,0.5,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.2558662241000733,150,3,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0985183021643309,150,3,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1749226248861862,150,3,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.2822908286097805,150,3,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.3298488481566581,150,4,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.3356955068754353,150,4,1.0,summarization_xsum
2,ai21_j2-large,0.2664145548055686,150,4,0.5,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.2558662241000733,150,4,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0985183021643309,150,4,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1749226248861862,150,4,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.2822908286097805,150,4,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.3298488481566581,150,5,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.3356955068754353,150,5,1.0,summarization_xsum
2,ai21_j2-large,0.2664145548055686,150,5,0.5,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.2558662241000733,150,5,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0985183021643309,150,5,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1749226248861862,150,5,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.2822908286097805,150,5,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.3298488481566581,150,6,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.3356955068754353,150,6,1.0,summarization_xsum
