model,train_trial_index,score,balanced_score,n_samples,scenario
openai_text-curie-001,1.02,0.76,0.18167111111111112,50,civil_comments
openai_text-davinci-002,1.02,0.78,0.24745111111111112,50,civil_comments
openai_text-davinci-003,1.02,0.72,0.23604444444444447,50,civil_comments
together_bloom,1.02,0.56,0.16844,50,civil_comments
together_glm,1.02,0.8,0.15208888888888888,50,civil_comments
together_gpt-j-6b,1.02,0.32,0.17239555555555555,50,civil_comments
together_gpt-neox-20b,1.02,0.22,0.16577999999999998,50,civil_comments
together_opt-175b,1.02,0.2,0.16197777777777778,50,civil_comments
together_opt-66b,1.02,0.2,0.16197777777777778,50,civil_comments
together_t0pp,1.02,0.36,0.06844,50,civil_comments
together_t5-11b,1.02,0.66,0.16266000000000003,50,civil_comments
together_ul2,1.02,0.42,0.19140666666666667,50,civil_comments
together_yalm,1.02,0.74,0.15307777777777778,50,civil_comments
AlephAlpha_luminous-base,1.02,0.4,0.12562666666666666,50,civil_comments
AlephAlpha_luminous-extended,1.02,0.68,0.1416711111111111,50,civil_comments
AlephAlpha_luminous-supreme,1.02,0.68,0.17885777777777778,50,civil_comments
ai21_j1-grande,1.02,0.84,0.19688000000000003,50,civil_comments
ai21_j1-grande-v2-beta,1.02,0.8,0.2016711111111111,50,civil_comments
ai21_j1-jumbo,1.02,0.34,0.12661555555555556,50,civil_comments
ai21_j1-large,1.02,0.76,0.15688000000000002,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.02,0.56,0.20562666666666665,50,civil_comments
cohere_command-medium-beta,1.02,0.14,0.07619777777777777,50,civil_comments
cohere_command-xlarge-beta,1.02,0.64,0.1836488888888889,50,civil_comments
cohere_large-20220720,1.02,0.32,0.14760444444444445,50,civil_comments
cohere_medium-20220720,1.02,0.16,0.1295822222222222,50,civil_comments
cohere_medium-20221108,1.02,0.8,0.15208888888888888,50,civil_comments
cohere_small-20220720,1.02,0.78,0.14828666666666668,50,civil_comments
cohere_xlarge-20220609,1.02,0.34,0.16380222222222224,50,civil_comments
cohere_xlarge-20221108,1.02,0.66,0.1378688888888889,50,civil_comments
microsoft_TNLGv2_530B,1.02,0.5,0.19422,50,civil_comments
microsoft_TNLGv2_7B,1.02,0.6,0.16364888888888887,50,civil_comments
openai_ada,1.02,0.7,0.14547333333333334,50,civil_comments
openai_babbage,1.02,0.56,0.13125333333333333,50,civil_comments
openai_curie,1.02,0.38,0.17140666666666668,50,civil_comments
openai_davinci,1.02,0.3,0.16859333333333332,50,civil_comments
openai_text-ada-001,1.02,0.82,0.15589111111111112,50,civil_comments
openai_text-babbage-001,1.02,0.82,0.15589111111111112,50,civil_comments
openai_text-curie-001,1.02,0.74,0.16547333333333333,50,civil_comments
openai_text-davinci-002,1.02,0.72,0.21125333333333335,50,civil_comments
openai_text-davinci-003,1.02,0.76,0.2188577777777778,50,civil_comments
together_bloom,1.02,0.46,0.12463777777777779,50,civil_comments
together_glm,1.02,0.82,0.16828666666666667,50,civil_comments
together_gpt-j-6b,1.02,0.22,0.15338444444444443,50,civil_comments
together_gpt-neox-20b,1.02,0.2,0.14958222222222223,50,civil_comments
together_opt-175b,1.02,0.22,0.15338444444444443,50,civil_comments
together_opt-66b,1.02,0.18,0.14578,50,civil_comments
together_t0pp,1.02,0.32,0.06083555555555556,50,civil_comments
together_t5-11b,1.02,0.64,0.14646222222222222,50,civil_comments
together_ul2,1.02,0.32,0.17239555555555555,50,civil_comments
together_yalm,1.02,0.78,0.16068222222222223,50,civil_comments
AlephAlpha_luminous-base,1.02,0.38,0.12182444444444444,50,civil_comments
AlephAlpha_luminous-extended,1.02,0.82,0.18068222222222222,50,civil_comments
AlephAlpha_luminous-supreme,1.02,0.8,0.17688000000000004,50,civil_comments
ai21_j1-grande,1.02,0.9,0.18349555555555558,50,civil_comments
ai21_j1-grande-v2-beta,1.02,0.72,0.13688,50,civil_comments
ai21_j1-jumbo,1.02,0.22,0.09140666666666666,50,civil_comments
ai21_j1-large,1.02,0.8,0.16448444444444443,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.02,0.54,0.16463777777777777,50,civil_comments
cohere_command-medium-beta,1.02,0.22,0.09140666666666666,50,civil_comments
cohere_command-xlarge-beta,1.02,0.54,0.13984666666666667,50,civil_comments
cohere_large-20220720,1.02,0.2,0.1,50,civil_comments
cohere_medium-20220720,1.02,0.12,0.08479111111111111,50,civil_comments
cohere_medium-20221108,1.02,0.9,0.1711,50,civil_comments
cohere_small-20220720,1.02,0.86,0.1634955555555556,50,civil_comments
cohere_xlarge-20220609,1.02,0.18,0.08380222222222222,50,civil_comments
cohere_xlarge-20221108,1.02,0.74,0.16547333333333333,50,civil_comments
microsoft_TNLGv2_530B,1.02,0.36,0.11802222222222224,50,civil_comments
microsoft_TNLGv2_7B,1.02,0.68,0.15406666666666666,50,civil_comments
openai_ada,1.02,0.76,0.16927555555555557,50,civil_comments
openai_babbage,1.02,0.56,0.11885777777777778,50,civil_comments
openai_curie,1.02,0.3,0.11901111111111112,50,civil_comments
openai_davinci,1.02,0.14,0.08859333333333334,50,civil_comments
openai_text-ada-001,1.02,0.88,0.16729777777777777,50,civil_comments
openai_text-babbage-001,1.02,0.9,0.1711,50,civil_comments
openai_text-curie-001,1.02,0.72,0.13688,50,civil_comments
openai_text-davinci-002,1.02,0.64,0.14646222222222222,50,civil_comments
openai_text-davinci-003,1.02,0.64,0.14646222222222222,50,civil_comments
together_bloom,1.02,0.58,0.15984666666666666,50,civil_comments
together_glm,1.02,0.9,0.1711,50,civil_comments
together_gpt-j-6b,1.02,0.1,0.06859333333333334,50,civil_comments
together_gpt-neox-20b,1.02,0.12,0.08479111111111111,50,civil_comments
together_opt-175b,1.02,0.12,0.08479111111111111,50,civil_comments
together_opt-66b,1.02,0.14,0.08859333333333334,50,civil_comments
together_t0pp,1.02,0.5,0.09505555555555556,50,civil_comments
together_t5-11b,1.02,0.68,0.1664622222222222,50,civil_comments
together_ul2,1.02,0.18,0.07140666666666666,50,civil_comments
together_yalm,1.02,0.86,0.1758911111111111,50,civil_comments
AlephAlpha_luminous-base,0.76,0.34,0.10182444444444444,50,civil_comments
AlephAlpha_luminous-extended,0.76,0.68,0.1416711111111111,50,civil_comments
AlephAlpha_luminous-supreme,0.76,0.58,0.12266,50,civil_comments
ai21_j1-grande,0.76,0.8,0.15208888888888888,50,civil_comments
ai21_j1-grande-v2-beta,0.76,0.82,0.16828666666666667,50,civil_comments
ai21_j1-jumbo,0.76,0.38,0.19619777777777778,50,civil_comments
ai21_j1-large,0.76,0.78,0.1730777777777778,50,civil_comments
anthropic_stanford-online-all-v4-s3,0.76,0.66,0.19984666666666664,50,civil_comments
cohere_command-medium-beta,0.76,0.26,0.1609888888888889,50,civil_comments
cohere_command-xlarge-beta,0.76,0.58,0.1846377777777778,50,civil_comments
cohere_large-20220720,0.76,0.32,0.1847911111111111,50,civil_comments
cohere_medium-20220720,0.76,0.24,0.16958222222222222,50,civil_comments
cohere_medium-20221108,0.76,0.8,0.15208888888888888,50,civil_comments
cohere_small-20220720,0.76,0.8,0.15208888888888888,50,civil_comments
cohere_xlarge-20220609,0.76,0.38,0.19619777777777778,50,civil_comments
cohere_xlarge-20221108,0.76,0.58,0.12266,50,civil_comments
microsoft_TNLGv2_530B,0.76,0.6,0.2132311111111111,50,civil_comments
microsoft_TNLGv2_7B,0.76,0.56,0.16844,50,civil_comments
openai_ada,0.76,0.64,0.13406666666666667,50,civil_comments
openai_babbage,0.76,0.62,0.1674511111111111,50,civil_comments
openai_curie,0.76,0.34,0.11422,50,civil_comments
openai_davinci,0.76,0.28,0.15239555555555553,50,civil_comments
openai_text-ada-001,0.76,0.76,0.14448444444444444,50,civil_comments
openai_text-babbage-001,0.76,0.8,0.15208888888888888,50,civil_comments
openai_text-curie-001,0.76,0.7,0.19505555555555557,50,civil_comments
openai_text-davinci-002,0.76,0.68,0.17885777777777778,50,civil_comments
openai_text-davinci-003,0.76,0.56,0.15604444444444446,50,civil_comments
together_bloom,0.76,0.64,0.17125333333333334,50,civil_comments
together_glm,0.76,0.8,0.15208888888888888,50,civil_comments
together_gpt-j-6b,0.76,0.3,0.16859333333333332,50,civil_comments
together_gpt-neox-20b,0.76,0.24,0.15718666666666667,50,civil_comments
together_opt-175b,0.76,0.22,0.16577999999999998,50,civil_comments
together_opt-66b,0.76,0.2,0.16197777777777778,50,civil_comments
together_t0pp,0.76,0.34,0.06463777777777778,50,civil_comments
together_t5-11b,0.76,0.7,0.19505555555555557,50,civil_comments
together_ul2,0.76,0.48,0.2152088888888889,50,civil_comments
together_yalm,0.76,0.74,0.14068222222222224,50,civil_comments
AlephAlpha_luminous-base,1.06,0.36,0.11802222222222224,50,civil_comments
AlephAlpha_luminous-extended,1.06,0.7,0.13307777777777777,50,civil_comments
AlephAlpha_luminous-supreme,1.06,0.72,0.14927555555555558,50,civil_comments
ai21_j1-grande,1.06,0.82,0.16828666666666667,50,civil_comments
ai21_j1-grande-v2-beta,1.06,0.78,0.1730777777777778,50,civil_comments
ai21_j1-jumbo,1.06,0.34,0.1390111111111111,50,civil_comments
ai21_j1-large,1.06,0.78,0.1730777777777778,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.06,0.58,0.15984666666666666,50,civil_comments
cohere_command-medium-beta,1.06,0.28,0.14,50,civil_comments
cohere_command-xlarge-beta,1.06,0.6,0.16364888888888887,50,civil_comments
cohere_large-20220720,1.06,0.22,0.14098888888888889,50,civil_comments
cohere_medium-20220720,1.06,0.2,0.12479111111111112,50,civil_comments
cohere_medium-20221108,1.06,0.84,0.15969333333333335,50,civil_comments
cohere_small-20220720,1.06,0.86,0.1758911111111111,50,civil_comments
cohere_xlarge-20220609,1.06,0.28,0.14,50,civil_comments
cohere_xlarge-20221108,1.06,0.7,0.1578688888888889,50,civil_comments
microsoft_TNLGv2_530B,1.06,0.46,0.16182444444444447,50,civil_comments
microsoft_TNLGv2_7B,1.06,0.58,0.15984666666666666,50,civil_comments
openai_ada,1.06,0.78,0.18547333333333335,50,civil_comments
openai_babbage,1.06,0.64,0.1588577777777778,50,civil_comments
openai_curie,1.06,0.26,0.09901111111111112,50,civil_comments
openai_davinci,1.06,0.26,0.13619777777777778,50,civil_comments
openai_text-ada-001,1.06,0.84,0.15969333333333335,50,civil_comments
openai_text-babbage-001,1.06,0.84,0.15969333333333335,50,civil_comments
openai_text-curie-001,1.06,0.74,0.15307777777777778,50,civil_comments
openai_text-davinci-002,1.06,0.74,0.20266,50,civil_comments
openai_text-davinci-003,1.06,0.72,0.1988577777777778,50,civil_comments
together_bloom,1.06,0.6,0.16364888888888887,50,civil_comments
together_glm,1.06,0.84,0.15969333333333335,50,civil_comments
together_gpt-j-6b,1.06,0.24,0.14479111111111112,50,civil_comments
together_gpt-neox-20b,1.06,0.22,0.14098888888888889,50,civil_comments
together_opt-175b,1.06,0.2,0.13718666666666668,50,civil_comments
together_opt-66b,1.06,0.16,0.1295822222222222,50,civil_comments
together_t0pp,1.06,0.52,0.0988577777777778,50,civil_comments
together_t5-11b,1.06,0.6,0.1388577777777778,50,civil_comments
together_ul2,1.06,0.26,0.09901111111111112,50,civil_comments
together_yalm,1.06,0.74,0.14068222222222224,50,civil_comments
AlephAlpha_luminous-base,1.12,0.46,0.22380222222222224,50,civil_comments
AlephAlpha_luminous-extended,1.12,0.58,0.12266,50,civil_comments
AlephAlpha_luminous-supreme,1.12,0.78,0.22266000000000002,50,civil_comments
ai21_j1-grande,1.12,0.72,0.17406666666666668,50,civil_comments
ai21_j1-grande-v2-beta,1.12,0.7,0.18266000000000002,50,civil_comments
ai21_j1-jumbo,1.12,0.34,0.22577999999999998,50,civil_comments
ai21_j1-large,1.12,0.7,0.17026444444444444,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.12,0.48,0.20281333333333332,50,civil_comments
cohere_command-medium-beta,1.12,0.34,0.25057111111111113,50,civil_comments
cohere_command-xlarge-beta,1.12,0.56,0.21802222222222223,50,civil_comments
cohere_large-20220720,1.12,0.3,0.23057111111111112,50,civil_comments
cohere_medium-20220720,1.12,0.34,0.25057111111111113,50,civil_comments
cohere_medium-20221108,1.12,0.64,0.12167111111111112,50,civil_comments
cohere_small-20220720,1.12,0.68,0.12927555555555556,50,civil_comments
cohere_xlarge-20220609,1.12,0.3,0.1809888888888889,50,civil_comments
cohere_xlarge-20221108,1.12,0.64,0.22083555555555556,50,civil_comments
microsoft_TNLGv2_530B,1.12,0.52,0.24760444444444446,50,civil_comments
microsoft_TNLGv2_7B,1.12,0.56,0.18083555555555555,50,civil_comments
openai_ada,1.12,0.64,0.14646222222222222,50,civil_comments
openai_babbage,1.12,0.56,0.16844,50,civil_comments
openai_curie,1.12,0.46,0.23619777777777778,50,civil_comments
openai_davinci,1.12,0.44,0.2695822222222222,50,civil_comments
openai_text-ada-001,1.12,0.68,0.12927555555555556,50,civil_comments
openai_text-babbage-001,1.12,0.66,0.12547333333333335,50,civil_comments
