,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,ai21_j2-grande,0.1729594874060833,150,0,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.1942140858765784,150,0,1.0,summarization_xsum
2,ai21_j2-large,0.1589763900082182,150,0,0.3333333333333333,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.1610842400090829,150,0,0.6666666666666666,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0858274909572449,150,0,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1148635272835265,150,0,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.159488846390701,150,0,0.5,summarization_xsum
0,ai21_j2-grande,0.1618375669605943,150,1,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.1714290304991699,150,1,1.0,summarization_xsum
2,ai21_j2-large,0.1162513013263556,150,1,0.3333333333333333,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.1440846192175496,150,1,0.5,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.1042120301958404,150,1,0.16666666666666666,summarization_xsum
5,writer_palmyra-instruct-30,0.1031768114617233,150,1,0.0,summarization_xsum
6,writer_palmyra-x,0.1475667002018575,150,1,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.1547047975866161,150,2,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.1658317019775495,150,2,1.0,summarization_xsum
2,ai21_j2-large,0.1373621524159141,150,2,0.5,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.1301919994075298,150,2,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0636147854477647,150,2,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.0931462352488313,150,2,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.1529805170016706,150,2,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.1729610228954193,150,3,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.1836711789375369,150,3,1.0,summarization_xsum
2,ai21_j2-large,0.1491375368646514,150,3,0.6666666666666666,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.1302408673894615,150,3,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0694995774331733,150,3,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1158112163747636,150,3,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.1397538301013229,150,3,0.5,summarization_xsum
0,ai21_j2-grande,0.1688669740369445,150,4,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.2006086709684988,150,4,1.0,summarization_xsum
2,ai21_j2-large,0.1595294625121938,150,4,0.5,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.1522878212224359,150,4,0.3333333333333333,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0922562824734244,150,4,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1139151188320848,150,4,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.164712190949416,150,4,0.6666666666666666,summarization_xsum
0,ai21_j2-grande,0.1574653166294361,150,5,0.8333333333333334,summarization_xsum
1,ai21_j2-jumbo,0.1736586686409608,150,5,1.0,summarization_xsum
2,ai21_j2-large,0.1277769614126207,150,5,0.3333333333333333,summarization_xsum
3,openai_gpt-3.5-turbo-0301,0.1351295231521528,150,5,0.5,summarization_xsum
4,together_redpajama-incite-base-3b-v1,0.0865101346481355,150,5,0.0,summarization_xsum
5,writer_palmyra-instruct-30,0.1016336007052037,150,5,0.16666666666666666,summarization_xsum
6,writer_palmyra-x,0.1369764789403262,150,5,0.6666666666666666,summarization_xsum
