,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,ai21_j2-grande,0.3505228936468343,10000,0,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3828578809471075,10000,0,0.6666666666666666,natural_qa:mode=closedbook
2,ai21_j2-large,0.2678057246998391,10000,0,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3836682187743613,10000,0,0.8333333333333334,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2089058375332956,10000,0,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3257509962796376,10000,0,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4113302549784633,10000,0,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.359459730346201,10000,1,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3849722672237131,10000,1,0.6666666666666666,natural_qa:mode=closedbook
2,ai21_j2-large,0.273129412454535,10000,1,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3854671685073844,10000,1,0.8333333333333334,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2078748100296053,10000,1,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3372677808132708,10000,1,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4167632210259012,10000,1,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3516658469906782,10000,2,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.379140149562372,10000,2,0.6666666666666666,natural_qa:mode=closedbook
2,ai21_j2-large,0.2685061949067016,10000,2,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3829623834405166,10000,2,0.8333333333333334,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.1982155254993712,10000,2,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3233452153100842,10000,2,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4161103945667943,10000,2,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3561901460393253,10000,3,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3816444927496726,10000,3,0.6666666666666666,natural_qa:mode=closedbook
2,ai21_j2-large,0.2743493293367879,10000,3,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3851261824219816,10000,3,0.8333333333333334,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2086937500326725,10000,3,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.332935498856131,10000,3,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4100810043694684,10000,3,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3572970633289482,10000,4,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3805257337976587,10000,4,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.272489471493929,10000,4,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3803700050164397,10000,4,0.6666666666666666,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2096838683600211,10000,4,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3255470678900524,10000,4,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4078445407698005,10000,4,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3600180861105179,10000,5,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3880194551299273,10000,5,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.2763570343251071,10000,5,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3793910592546355,10000,5,0.6666666666666666,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2017373524772779,10000,5,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.326704217268119,10000,5,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4164561751632896,10000,5,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3617567339219368,10000,6,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3913029100500551,10000,6,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.2760762311676511,10000,6,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3856637403513939,10000,6,0.6666666666666666,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2134768484237654,10000,6,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3277054796181889,10000,6,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4120490603294142,10000,6,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.359623114142173,10000,7,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3858506236789976,10000,7,0.6666666666666666,natural_qa:mode=closedbook
2,ai21_j2-large,0.2789247763925797,10000,7,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3900425355392807,10000,7,0.8333333333333334,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2140863873972916,10000,7,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3364188006834464,10000,7,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4197832663955558,10000,7,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3631079007720405,10000,8,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3920770810527647,10000,8,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.2761453558001851,10000,8,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3898350973457073,10000,8,0.6666666666666666,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2111809413924864,10000,8,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3343821460193248,10000,8,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4209497990970905,10000,8,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3541581241654312,10000,9,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.3841567784194997,10000,9,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.2722391574071636,10000,9,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.379167197131877,10000,9,0.6666666666666666,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2087098774222849,10000,9,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3319342891657592,10000,9,0.3333333333333333,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4138830259379977,10000,9,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3478431410313561,100,0,0.3333333333333333,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.4324982424982425,100,0,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.3315077597840756,100,0,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3971725469528932,100,0,0.5,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.3126380659790798,100,0,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.4038271502850169,100,0,0.6666666666666666,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4617799199947537,100,0,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3884150036954915,100,1,0.3333333333333333,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.4247504420207799,100,1,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.3174397824397824,100,1,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.443305321259373,100,1,1.0,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.2523041474654378,100,1,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.4039867813346074,100,1,0.5,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4163982259570495,100,1,0.6666666666666666,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3157757936507936,100,2,0.3333333333333333,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.4165815295815296,100,2,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.2818047417165064,100,2,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3954645878241189,100,2,0.6666666666666666,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.1701012712777418,100,2,0.0,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.3365389756442388,100,2,0.5,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4403071928071928,100,2,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3589179284442442,100,3,0.5,natural_qa:mode=closedbook
1,ai21_j2-jumbo,0.4185811965811965,100,3,0.8333333333333334,natural_qa:mode=closedbook
2,ai21_j2-large,0.2960386259767064,100,3,0.16666666666666666,natural_qa:mode=closedbook
3,openai_gpt-3.5-turbo-0301,0.3713385426476689,100,3,0.6666666666666666,natural_qa:mode=closedbook
4,together_redpajama-incite-base-3b-v1,0.3229904082845259,100,3,0.3333333333333333,natural_qa:mode=closedbook
5,writer_palmyra-instruct-30,0.2843021598284756,100,3,0.0,natural_qa:mode=closedbook
6,writer_palmyra-x,0.4204422419685577,100,3,1.0,natural_qa:mode=closedbook
0,ai21_j2-grande,0.3949826127819548,100,4,0.5,natural_qa:mode=closedbook
